App:[caches],NumThreads:[0],AppSize:[672],Time:[18.1161], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[672],Time:[18.1078], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[672],Time:[18.1078], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[672],Time:[18.1141], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[672],Time:[18.1134], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[672],Time:[18.1134], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[672],Time:[18.113], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[736],Time:[18.1078], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[736],Time:[18.1181], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[736],Time:[18.1134], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[736],Time:[18.113], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[736],Time:[18.1087], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[736],Time:[18.1103], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[736],Time:[18.1103], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[736],Time:[18.1141], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[736],Time:[18.1125], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[736],Time:[18.1134], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[768],Time:[18.113], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[768],Time:[18.1168], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[768],Time:[18.113], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[768],Time:[18.119], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[768],Time:[18.1134], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[768],Time:[18.115], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[768],Time:[18.1157], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[768],Time:[18.119], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[768],Time:[18.1105], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[768],Time:[18.1179], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[800],Time:[18.113], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[800],Time:[18.113], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[800],Time:[18.1163], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[800],Time:[18.1078], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[800],Time:[18.113], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[800],Time:[18.113], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[800],Time:[18.1183], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[800],Time:[28.9375], TimeUnits:[Cycles Per Iteration],NumIterations:[3920],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[800],Time:[18.113], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[800],Time:[18.1134], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[832],Time:[18.1134], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[832],Time:[18.113], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[832],Time:[18.113], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[832],Time:[18.1134], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[832],Time:[18.1134], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[832],Time:[18.113], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[832],Time:[18.1179], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[832],Time:[18.1134], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[832],Time:[18.1157], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[832],Time:[18.113], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[864],Time:[18.113], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[864],Time:[18.117], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[864],Time:[18.1172], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[864],Time:[18.113], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[864],Time:[18.1154], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[864],Time:[18.1157], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[864],Time:[18.1157], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[864],Time:[18.1087], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[864],Time:[18.1078], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[864],Time:[18.1168], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[928],Time:[18.1134], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[928],Time:[18.113], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[928],Time:[18.1172], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[928],Time:[18.1134], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[928],Time:[18.1078], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[928],Time:[18.111], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[928],Time:[18.1078], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[928],Time:[18.1078], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[928],Time:[18.1078], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[928],Time:[18.1078], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[960],Time:[18.113], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[960],Time:[18.1118], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[960],Time:[18.1116], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[960],Time:[18.1078], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[960],Time:[18.1078], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[960],Time:[18.1112], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[960],Time:[18.1134], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[960],Time:[18.113], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[960],Time:[18.113], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[960],Time:[18.113], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[992],Time:[18.113], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[992],Time:[18.113], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[992],Time:[18.1078], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[992],Time:[43.4962], TimeUnits:[Cycles Per Iteration],NumIterations:[3640],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[992],Time:[18.1078], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[992],Time:[18.1127], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[992],Time:[18.1127], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[992],Time:[18.1134], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[992],Time:[18.1172], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[992],Time:[18.1172], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1056],Time:[18.113], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1056],Time:[18.1177], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1056],Time:[18.1168], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1056],Time:[18.1134], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1056],Time:[18.113], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1056],Time:[18.1134], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1056],Time:[18.1154], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1056],Time:[18.1172], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1056],Time:[18.1175], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1056],Time:[18.1134], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1088],Time:[18.1134], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1088],Time:[18.1134], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1088],Time:[18.113], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1088],Time:[18.113], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1088],Time:[18.1145], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1088],Time:[18.1078], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1088],Time:[18.113], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1088],Time:[18.1123], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1088],Time:[18.1315], TimeUnits:[Cycles Per Iteration],NumIterations:[5520],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1088],Time:[18.1165], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1152],Time:[18.1152], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1152],Time:[18.1161], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1152],Time:[18.1137], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1152],Time:[18.1242], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1152],Time:[18.113], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1152],Time:[18.113], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1152],Time:[18.1328], TimeUnits:[Cycles Per Iteration],NumIterations:[5520],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1152],Time:[18.113], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1152],Time:[18.113], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1152],Time:[18.1134], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1216],Time:[18.1402], TimeUnits:[Cycles Per Iteration],NumIterations:[5520],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1216],Time:[18.1172], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1216],Time:[18.113], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1216],Time:[18.1168], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1216],Time:[18.1163], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1216],Time:[18.1145], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1216],Time:[18.113], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1216],Time:[18.113], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1216],Time:[18.1197], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1216],Time:[52.8487], TimeUnits:[Cycles Per Iteration],NumIterations:[3160],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1280],Time:[18.1172], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1280],Time:[18.1208], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1280],Time:[18.113], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1280],Time:[18.1203], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1280],Time:[18.1168], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1280],Time:[18.1248], TimeUnits:[Cycles Per Iteration],NumIterations:[5520],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1280],Time:[18.113], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1280],Time:[18.1134], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1280],Time:[18.1172], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1280],Time:[18.1192], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1344],Time:[18.1166], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1344],Time:[18.1161], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1344],Time:[18.1183], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1344],Time:[18.1188], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1344],Time:[18.1154], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1344],Time:[18.1161], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1344],Time:[18.1136], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1344],Time:[18.1154], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1344],Time:[18.1306], TimeUnits:[Cycles Per Iteration],NumIterations:[5520],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1344],Time:[18.1204], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1408],Time:[18.1157], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1408],Time:[18.1148], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1408],Time:[18.111], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1408],Time:[18.1186], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1408],Time:[18.1257], TimeUnits:[Cycles Per Iteration],NumIterations:[5520],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1408],Time:[18.1344], TimeUnits:[Cycles Per Iteration],NumIterations:[5520],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1408],Time:[18.115], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1408],Time:[18.1197], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1408],Time:[18.119], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1408],Time:[18.1201], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1472],Time:[18.1341], TimeUnits:[Cycles Per Iteration],NumIterations:[5520],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1472],Time:[18.1193], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1472],Time:[18.1204], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[1472],Time:[18.1206], TimeUnits:[Cycles Per Iteration],NumIterations:[5530],RunType:[0]
